comuna,region,año,mes,poblacion,ingreso_promedio,temperatura_promedio,precipitacion_mm,consumo_m3
San Antonio,Valparaíso,2024,2,245473,628002.6448472866,20.203536581906693,33.118742190282944,17.11
San Antonio,Valparaíso,2024,3,245292,637446.6702271681,20.66456124655148,42.36253051053083,13.24
San Antonio,Valparaíso,2024,4,248661,645231.8246736302,21.63975944178225,5.078383442977355,17.02
San Antonio,Valparaíso,2024,5,245366,611859.2561393604,19.47281123349743,58.40549600798033,14.87
San Antonio,Valparaíso,2024,6,247446,658401.5400807742,19.42913286152229,193.04424825875225,15.41
San Antonio,Valparaíso,2024,7,249795,660231.0569158111,16.44691018308587,258.4938230144938,14.34
San Antonio,Valparaíso,2024,8,245848,625582.4658827209,15.31085819079481,170.920417351496,15.89
San Antonio,Valparaíso,2024,9,249119,642913.6144941996,12.65763513203878,46.022572780252176,15.9
San Antonio,Valparaíso,2024,10,249059,633996.1279606681,12.508262151209273,23.053852000792272,13.08
San Antonio,Valparaíso,2024,11,249712,626747.9237504156,13.608160285836236,0.0,13.85
San Antonio,Valparaíso,2024,12,248917,592107.1937735268,13.842883381286727,0.0,14.89
Santiago,Metropolitana,2020,1,140053,1064004.526862021,15.368725504431834,17.754901086984297,17.65
Santiago,Metropolitana,2020,2,142694,1029670.691119602,17.942602142256103,51.37142718713308,16.57
Santiago,Metropolitana,2020,3,142306,1034084.4590842904,21.51883295011955,0.0,18.17
Santiago,Metropolitana,2020,4,142479,1083776.6396204238,21.323185482458207,67.38311794676784,18.75
Santiago,Metropolitana,2020,5,140044,1067577.2591095625,21.0370200992668,57.88684194875013,17.9
Santiago,Metropolitana,2020,6,142950,1021538.9265058492,17.60550493114074,269.3391472984131,17.05
Santiago,Metropolitana,2020,7,141701,1038961.7908359416,16.29942217348536,258.3605088959181,16.65
Santiago,Metropolitana,2020,8,142880,1051499.0154170103,14.539167660203235,221.44530921874303,18.28
Santiago,Metropolitana,2020,9,142874,1036668.694214316,13.931319370250284,0.0,15.58
Santiago,Metropolitana,2020,10,141250,1038708.667419256,14.466873290154687,58.17059816476299,13.84
Santiago,Metropolitana,2020,11,141017,1065246.2115703858,13.377224879382997,89.96300922828203,15.64
Santiago,Metropolitana,2020,12,139484,1050171.8770956658,15.293274965260313,4.40918132307069,17.19
Santiago,Metropolitana,2021,1,140892,1032045.8471610744,17.092872401823513,0.0,16.81
Santiago,Metropolitana,2021,2,140924,1022813.0135058624,20.358582869617827,4.7571011697184815,18.29
Santiago,Metropolitana,2021,3,141240,1100722.2688679525,21.81074504657224,0.0,18.84
Santiago,Metropolitana,2021,4,138909,1045711.26846288,21.42287884675333,0.0,16.53
Santiago,Metropolitana,2021,5,140812,1039633.9147949036,22.40869560873477,0.0,17.69
Santiago,Metropolitana,2021,6,143044,1058514.294647363,18.09739601313951,196.3195617235368,17.46
Santiago,Metropolitana,2021,7,139314,1054783.1635087808,15.48969524552975,231.2276336014619,15.38
Santiago,Metropolitana,2021,8,143004,1029242.6214840004,15.132186469514886,230.01475562647215,17.3
Santiago,Metropolitana,2021,9,139490,1018025.6976143277,13.163412263356893,64.99907068157356,14.43
Santiago,Metropolitana,2021,10,142111,1026261.9656077634,12.920611575594297,29.21952732438896,16.34
Santiago,Metropolitana,2021,11,139128,1092125.4556410897,14.235128965582389,0.0,14.43
Santiago,Metropolitana,2021,12,142745,1047579.8970184764,15.098818038928822,12.167959284773328,15.51
Santiago,Metropolitana,2022,1,141060,1036491.714800778,18.45211769918256,25.20961750108265,16.81
Santiago,Metropolitana,2022,2,143290,1041159.8952695492,18.349699990003547,49.68835245394014,16.86
Santiago,Metropolitana,2022,3,141531,1021729.9692601482,20.492180389185744,22.69257639757907,17.21
Santiago,Metropolitana,2022,4,143034,1056638.7520911945,20.43360540878528,51.96385522086032,16.44
Santiago,Metropolitana,2022,5,140162,1033088.8079043182,19.661674420714945,0.0,17.44
Santiago,Metropolitana,2022,6,141951,1085504.0484366254,18.23043761883488,247.20079413457432,15.36
Santiago,Metropolitana,2022,7,139619,1075512.375140405,17.22478690273216,187.6322452442037,17.41
Santiago,Metropolitana,2022,8,141379,1066196.220588947,15.87814793533853,222.5106818574503,17.67
Santiago,Metropolitana,2022,9,143159,1033070.3726628412,12.37204066710242,116.1487693850282,14.82
Santiago,Metropolitana,2022,10,140107,1066755.231986261,13.418463859113794,0.0,15.08
Santiago,Metropolitana,2022,11,139510,1052798.5984961125,14.977843390664136,14.571500200939848,16.08
Santiago,Metropolitana,2022,12,143133,1072221.9750886343,13.582155928289808,44.002895743470376,17.33
Santiago,Metropolitana,2023,1,143428,1060308.3197176522,16.11267054114423,62.53383546599376,18.37
Santiago,Metropolitana,2023,2,143037,1054660.168543624,18.201045227882336,0.0,16.32
Santiago,Metropolitana,2023,3,140579,1036463.8574591386,21.064220565934363,0.9987382308348796,20.35
Santiago,Metropolitana,2023,4,141785,1057874.8186885694,20.712277026053957,23.073833676599104,18.5
Santiago,Metropolitana,2023,5,141414,1071751.5215049435,18.44676281701534,0.0,17.55
Santiago,Metropolitana,2023,6,143350,1033429.7396207594,20.58054184060837,245.3967405986484,17.71
Santiago,Metropolitana,2023,7,142815,1060579.3960433465,17.281918788126312,221.2447706289409,16.67
Santiago,Metropolitana,2023,8,139754,1048855.4122475493,15.182515996581357,257.6130963220334,17.48
Santiago,Metropolitana,2023,9,140353,1037240.2374849475,13.46273878888078,70.07939711039616,14.82
Santiago,Metropolitana,2023,10,143707,1056343.2325724876,12.676520578123371,0.0,16.51
Santiago,Metropolitana,2023,11,141179,1067709.6537902558,12.679728544200495,43.38345732871825,13.88
Santiago,Metropolitana,2023,12,143033,1046935.6970241952,13.228802834845135,14.63464500339122,13.65
Santiago,Metropolitana,2024,1,141979,1022050.1467097756,18.0325568123536,88.45833535892052,15.94
Santiago,Metropolitana,2024,2,139822,1062574.339441197,19.151909750726578,22.95232960481507,17.99
Santiago,Metropolitana,2024,3,139563,1059160.6568711144,20.26027849001718,45.10310026218075,16.91
Santiago,Metropolitana,2024,4,140166,1046630.1945111704,21.951306244299484,35.2219982137333,17.78
Santiago,Metropolitana,2024,5,143665,1057679.664975038,20.7755976838262,0.0,18.91
Santiago,Metropolitana,2024,6,141362,1081650.7314639678,19.063853165028224,177.2731849626854,18.83
Santiago,Metropolitana,2024,7,139201,1061642.9029670998,16.391649235320664,254.52626458674848,17.08
Santiago,Metropolitana,2024,8,138839,1057140.7785065386,13.022929026089644,284.2965364208431,15.72
Santiago,Metropolitana,2024,9,140221,1054457.9937962124,11.83341658315566,45.23919307679022,15.02
Santiago,Metropolitana,2024,10,140465,1031080.0242275152,13.856095854230007,61.43414313932762,16.55
Santiago,Metropolitana,2024,11,139627,1061570.1867365278,13.447774543855552,103.19696814257853,14.83
Santiago,Metropolitana,2024,12,140123,1032594.999887121,14.641547394012848,54.05968772635984,16.52
Maipú,Metropolitana,2020,1,496956,602519.4551143341,16.209118208305433,32.73296922420957,15.5
Maipú,Metropolitana,2020,2,496785,653333.0528175585,19.616225778793552,28.09080159270289,14.54
Maipú,Metropolitana,2020,3,495072,632516.926944454,22.46297335107747,93.72066767268991,15.03
Maipú,Metropolitana,2020,4,497259,613433.0992406112,20.872321927694408,20.593073805387725,15.57
Maipú,Metropolitana,2020,5,498831,620009.4425467635,18.966843969959108,74.33705115679177,16.2
Maipú,Metropolitana,2020,6,499133,624915.6450134498,20.107565323308624,189.3829645688674,17.04
Maipú,Metropolitana,2020,7,498256,607068.5953816402,16.005571478200206,241.9652131493225,14.02
Maipú,Metropolitana,2020,8,496755,581290.6566706586,15.25458043264356,278.4617991037138,13.49
Maipú,Metropolitana,2020,9,497035,636039.1791532577,11.215582786631824,77.65844469276526,15.12
Maipú,Metropolitana,2020,10,495450,628166.7432268026,14.208682010835304,36.02336271158792,15.76
Maipú,Metropolitana,2020,11,495363,652517.5952896234,13.668246084370994,49.17133261291838,17.34
Maipú,Metropolitana,2020,12,499209,589347.4024686594,14.11549692693998,16.829742111961956,13.56
Maipú,Metropolitana,2021,1,497372,625079.3844987088,17.734632854727337,41.56104760931215,14.74
Maipú,Metropolitana,2021,2,498577,601758.7873811232,19.50702027213536,19.18312458063249,14.44
Maipú,Metropolitana,2021,3,498876,642253.8889435782,21.417103207903736,0.0,15.26
Maipú,Metropolitana,2021,4,497382,639532.2070784896,19.160789447153885,18.83053165924212,15.53
Maipú,Metropolitana,2021,5,497203,628105.5841945411,20.10897995964725,36.26603940249322,16.73
Maipú,Metropolitana,2021,6,498013,612191.016386861,17.69315014254499,214.96773407533868,13.6
Maipú,Metropolitana,2021,7,496339,593949.0518465114,17.68021545590282,219.0053638915855,15.13
Maipú,Metropolitana,2021,8,497429,600978.1026194915,11.952222687606405,227.1899150612057,13.58
Maipú,Metropolitana,2021,9,494917,588862.0777084373,14.123754272999982,62.41828856911481,14.13
Maipú,Metropolitana,2021,10,498212,643768.3267421203,14.745550710145013,72.6160698230911,14.12
Maipú,Metropolitana,2021,11,497452,641316.4925558018,13.337413926347184,4.711893359233066,14.91
Maipú,Metropolitana,2021,12,495083,622598.9475162075,12.821788680268568,20.355955418913965,14.54
Maipú,Metropolitana,2022,1,495456,612326.4806592045,16.924028920541687,14.328238043569062,15.49
Maipú,Metropolitana,2022,2,499435,629744.4337861107,18.322809762346704,41.65360037192912,15.54
Maipú,Metropolitana,2022,3,498988,634642.4391256545,21.013073532199225,29.94832266880571,14.94
Maipú,Metropolitana,2022,4,497322,627170.6232773376,22.93111106886254,45.5657478351447,13.81
Maipú,Metropolitana,2022,5,496379,605531.4374978819,23.54096198531826,63.78175005125775,16.56
Maipú,Metropolitana,2022,6,499271,628764.926845913,19.868663042355717,153.06022309001958,15.13
Maipú,Metropolitana,2022,7,495835,661489.555363261,16.318619764930425,269.75718166621687,16.44
Maipú,Metropolitana,2022,8,496526,639671.173747017,14.044513502728806,252.6397003380588,14.69
Maipú,Metropolitana,2022,9,497035,616093.0997043018,13.7633942605943,64.14852724668661,12.47
Maipú,Metropolitana,2022,10,495514,645006.5016024251,13.657936292753076,80.85735718583538,15.03
Maipú,Metropolitana,2022,11,499355,602229.6425419329,13.103899006691435,55.80363368325506,11.96
Maipú,Metropolitana,2022,12,498104,625018.2637734106,13.827016148534604,0.0,15.73
Maipú,Metropolitana,2023,1,499285,669946.9048179194,16.10386953202749,43.825878853910496,12.46
Maipú,Metropolitana,2023,2,496140,644774.2282512988,19.00041796377814,15.866341631502522,15.35
Maipú,Metropolitana,2023,3,495660,678238.3208035869,21.81521570512447,66.26416446535487,16.6
Maipú,Metropolitana,2023,4,497632,652965.5968879947,19.86194168134473,34.99336406982545,16.81
Maipú,Metropolitana,2023,5,494805,635368.4833721254,19.961985435273707,0.0,15.32
Maipú,Metropolitana,2023,6,496316,627462.0588332871,19.969548066889097,238.94545543244183,15.01
Maipú,Metropolitana,2023,7,497814,627010.7499837273,16.83260866079456,174.9247311279286,15.85
Maipú,Metropolitana,2023,8,495259,622344.9390434216,15.170828079423638,252.11891305541613,16.81
Maipú,Metropolitana,2023,9,495270,640115.0113635377,14.93442865956941,99.07070580552546,15.94
Maipú,Metropolitana,2023,10,496345,613716.1127157238,14.52892899481374,51.02804990417134,15.11
Maipú,Metropolitana,2023,11,496656,635356.9267868839,13.340199853715346,82.38299003520058,14.69
Maipú,Metropolitana,2023,12,495826,656664.1356684897,15.523039632963556,28.309806381779826,14.18
Maipú,Metropolitana,2024,1,495823,613656.9383465138,18.010162453527155,0.0,16.97
Maipú,Metropolitana,2024,2,498655,674863.6962635227,18.705544242411968,81.99358907781142,15.35
Maipú,Metropolitana,2024,3,497754,663822.5590503935,20.633733321323373,131.85669589705708,16.21
Maipú,Metropolitana,2024,4,497013,613483.324543972,23.04302580184899,22.480785221134315,14.97
Maipú,Metropolitana,2024,5,498367,622641.9113726725,20.73725093214196,0.0,15.43
Maipú,Metropolitana,2024,6,495937,584161.0933895244,19.192596918731304,318.1065946547658,15.79
Maipú,Metropolitana,2024,7,498144,644461.2747801831,16.1225452599969,135.4503831859937,16.98
Maipú,Metropolitana,2024,8,498735,630918.6610841971,14.142178971821378,230.93352825971337,12.75
Maipú,Metropolitana,2024,9,496415,654965.7270455436,11.740255212232231,31.575626695245813,12.16
Maipú,Metropolitana,2024,10,495364,632315.4040150957,12.688652112887302,91.04618099939196,13.44
Maipú,Metropolitana,2024,11,494611,629454.8816454799,12.46554693352246,79.15736493575922,15.75
Maipú,Metropolitana,2024,12,494866,640528.1249799851,12.895250494280983,123.00136493854627,14.44
Puente Alto,Metropolitana,2020,1,56554,650951.0022921435,15.4060362701767,25.3690113693157,12.46
Puente Alto,Metropolitana,2020,2,53911,694848.657467419,19.52121457835936,68.90225528738156,15.76
Puente Alto,Metropolitana,2020,3,53189,720016.1008215412,20.893218544298755,0.0,18.87
Puente Alto,Metropolitana,2020,4,53569,730633.356029271,21.73100062678548,36.34439640830166,19.58
Puente Alto,Metropolitana,2020,5,53307,735654.2045161076,20.20690857053132,0.0,18.85
Puente Alto,Metropolitana,2020,6,53250,759874.5579003658,19.742194980069105,199.93333749950463,14.78
Puente Alto,Metropolitana,2020,7,53706,660877.8412245922,17.82805881489331,269.35904357143227,14.97
Puente Alto,Metropolitana,2020,8,53406,707199.1278357299,15.429178119875,266.9779679984381,15.05
Puente Alto,Metropolitana,2020,9,56887,715976.54837813,13.2101679296118,69.99131084614206,11.82
Puente Alto,Metropolitana,2020,10,56855,698455.7560178066,12.213244872897771,70.12522502247862,13.39
Puente Alto,Metropolitana,2020,11,53149,731226.5867308797,14.234997974527754,23.60054066606966,15.88
Puente Alto,Metropolitana,2020,12,54452,695418.3719131997,15.306438834255166,34.20907820777441,14.75
Puente Alto,Metropolitana,2021,1,56103,694754.598980498,16.1107563111059,39.43818745385273,16.91
Puente Alto,Metropolitana,2021,2,53018,717761.1273278927,19.6095260452086,0.0,16.09
Puente Alto,Metropolitana,2021,3,55560,684903.5497946185,20.65452697020304,0.0,18.02
Puente Alto,Metropolitana,2021,4,54084,736647.3750522836,21.084466786389942,0.0,19.41
Puente Alto,Metropolitana,2021,5,53141,742854.8644842098,19.728652694745712,19.7498377142836,16.32
Puente Alto,Metropolitana,2021,6,55241,715902.8613642417,21.532387600238344,214.56698613509545,15.85
Puente Alto,Metropolitana,2021,7,56031,734968.8456196951,16.884890306076763,215.50855591988287,13.74
Puente Alto,Metropolitana,2021,8,56713,732524.6376519497,14.980495471459136,261.45124502342185,15.29
Puente Alto,Metropolitana,2021,9,56759,747869.251389884,12.644975792817393,70.83511194376115,14.11
Puente Alto,Metropolitana,2021,10,54148,686990.6931305766,13.400235855526777,47.865408638589855,14.39
Puente Alto,Metropolitana,2021,11,55566,676767.1326415961,14.379762217040607,73.88614082041204,16.21
Puente Alto,Metropolitana,2021,12,56959,681899.6643991023,15.645037855448996,32.56835765262923,12.37
Puente Alto,Metropolitana,2022,1,56319,687698.3371594768,16.724361233944872,24.163194374017756,16.15
Puente Alto,Metropolitana,2022,2,54549,729969.1114268583,18.74237951448901,20.98752332452865,14.9
Puente Alto,Metropolitana,2022,3,54663,727452.5196565299,20.413638567734917,0.0,17.05
Puente Alto,Metropolitana,2022,4,53557,746449.6592997039,20.10604460923742,0.0,17.13
Puente Alto,Metropolitana,2022,5,55839,698387.48311791,19.77175084090396,0.0,16.6
Puente Alto,Metropolitana,2022,6,55543,707213.3615847419,19.926076233639737,256.3691969707989,14.86
Puente Alto,Metropolitana,2022,7,54546,710186.6735439824,17.798059873352344,179.53894721714045,16.61
Puente Alto,Metropolitana,2022,8,52367,691007.8253252839,15.518101702029975,212.27765450144955,14.66
Puente Alto,Metropolitana,2022,9,55091,664468.6765186748,12.36824660274582,43.26088722466785,13.11
Puente Alto,Metropolitana,2022,10,56745,732605.0095736303,12.908043217395734,41.91688163961921,15.71
Puente Alto,Metropolitana,2022,11,52688,755000.0127032604,14.16466696395296,23.211155251477287,16.77
Puente Alto,Metropolitana,2022,12,52891,746955.7405524282,13.85114859007071,48.68974937642869,13.42
Puente Alto,Metropolitana,2023,1,54383,720887.0865837558,15.716504864325843,83.26940390114484,17.1
Puente Alto,Metropolitana,2023,2,53930,707724.0175293642,19.2186593067573,4.491201470354309,16.29
Puente Alto,Metropolitana,2023,3,52772,728884.4773225908,20.469843061942196,50.70170425076625,16.49
Puente Alto,Metropolitana,2023,4,57000,692692.2698887511,21.25442645742672,0.0,13.02
Puente Alto,Metropolitana,2023,5,56897,726473.1886529233,19.725008999459284,0.0,14.84
Puente Alto,Metropolitana,2023,6,56747,698092.3509829706,19.435664566457003,246.49620623848244,15.12
Puente Alto,Metropolitana,2023,7,56718,729311.7607526158,16.878871874055818,265.6628878266914,15.22
Puente Alto,Metropolitana,2023,8,54777,730848.862781642,15.105259701023334,290.21225845109643,14.77
Puente Alto,Metropolitana,2023,9,57143,721610.3343665029,12.940377594526268,46.85000204407856,17.01
Puente Alto,Metropolitana,2023,10,55092,757359.3759796274,12.486099373351156,0.0,14.52
Puente Alto,Metropolitana,2023,11,54152,745758.753195654,13.129897720953757,0.0,14.82
Puente Alto,Metropolitana,2023,12,53762,757930.2126942315,15.600212965744277,71.51664331139453,15.81
Puente Alto,Metropolitana,2024,1,56247,768569.8461662796,17.755996052776915,30.202580064828744,14.59
Puente Alto,Metropolitana,2024,2,56468,725574.3142159506,20.69409807841197,0.0,14.45
Puente Alto,Metropolitana,2024,3,53760,734673.7626684924,20.163774769333514,39.919728138764285,15.87
Puente Alto,Metropolitana,2024,4,52688,661891.4845777876,19.65104826569424,8.7080818745211,13.89
Puente Alto,Metropolitana,2024,5,57080,692297.9400848716,19.997342803186317,0.0,14.45
Puente Alto,Metropolitana,2024,6,55459,741079.3322697255,19.43523813718513,288.5761608686183,15.06
Puente Alto,Metropolitana,2024,7,52964,693613.4416772268,17.46123049358666,239.1709064000275,16.63
